store,address,lng,lat,city,district,city_district
창동점,서울특별시 도봉구 노해로 285,127.0400044,37.651842200000004,서울특별시,도봉구,서울특별시도봉구
경희대점,서울특별시 동대문구 경희대로 9-1 2층,127.0522303,37.59256129999999,서울특별시,동대문구,서울특별시동대문구
전농점,서울특별시 동대문구 서울시립대로 75,127.04866070000001,37.578319799999996,서울특별시,동대문구,서울특별시동대문구
노량진점,서울특별시 동작구 노량진로 180 2층,126.94591499999999,37.5133762,서울특별시,동작구,서울특별시동작구
중앙대점,서울특별시 동작구 서달로13길 2,126.9625342,37.50800039999999,서울특별시,동작구,서울특별시동작구
사당점,서울특별시 동작구 동작대로 153-1,126.9822947,37.4903686,서울특별시,동작구,서울특별시동작구
마포점,서울시 마포구 토정로 31길23 삼성리버웰,126.94168590000001,37.542848,서울특별시,마포구,서울특별시마포구
상암점,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 2층,126.8903226,37.5794419,서울특별시,마포구,서울특별시마포구
망원점,서울특별시 마포구 월드컵로 67 2층,126.9104902,37.555085600000005,서울특별시,마포구,서울특별시마포구
명지대점,"서울특별시 서대문구 거북골로 10 송정빌딩, 1층",126.92591329999999,37.581070600000004,서울특별시,서대문구,서울특별시서대문구
이대점,서울특별시 서대문구 이화여대8길 10,126.94634599999999,37.5586757,서울특별시,서대문구,서울특별시서대문구
홍제점,"서울특별시 서대문구 세검정로 65-1, 1층",126.94768490000001,37.5937409,서울특별시,서대문구,서울특별시서대문구
방배본점,서울특별시 서초구 효령로 132,126.99840449999999,37.4813666,서울특별시,서초구,서울특별시서초구
서초점,서울특별시 서초구 서초중앙로 220,127.0134115,37.501881,서울특별시,서초구,서울특별시서초구
교대점,서울특별시 서초구 사임당로12길,127.016884,37.488265999999996,서울특별시,서초구,서울특별시서초구
금호점,서울 성동구 금호로 58,127.02606200000001,37.548536299999995,서울특별시,성동구,서울특별시성동구
성수점,서울특별시 성동구 뚝섬로 442 우신빌딩 1층,127.05949109999999,37.5374782,서울특별시,성동구,서울특별시성동구
왕십리점,서울시 성동구 왕십리로 410,127.0247865,37.566550799999995,서울특별시,성동구,서울특별시성동구
돈암점,서울특별시 성북구 아리랑로 46 1층 (동선동 5가),127.01540870000001,37.5967746,서울특별시,성북구,서울특별시성북구
고대점,서울특별시 성북구 고려대로24길 58-5 고려안암빌딩 2층,127.02909040000002,37.583697799999996,서울특별시,성북구,서울특별시성북구
정릉점,서울시 성북구 보국문로 40,127.01026270000001,37.6081328,서울특별시,성북구,서울특별시성북구
잠실점,서울특별시 송파구 올림픽로12길 2 2층,127.08278899999999,37.5112815,서울특별시,송파구,서울특별시송파구
송파점,서울특별시 송파구 송파대로 467,127.1044101,37.5077731,서울특별시,송파구,서울특별시송파구
문정점,서울특별시 송파구 동남로 117,127.12397709999999,37.4905516,서울특별시,송파구,서울특별시송파구
목동중앙점,서울특별시 양천구 등촌로 2 가인빌딩,126.86439150000001,37.530326,서울특별시,양천구,서울특별시양천구
